REGION,TECHNOLOGY,FUEL,YEAR,VALUE
Globe,ALUPLANT,ALU,2010,85.29999999996761
Globe,ALUPLANT,ALU,2011,88.68530000006868
Globe,ALUPLANT,ALU,2012,92.07049999997824
Globe,ALUPLANT,ALU,2013,95.45579999998353
Globe,ALUPLANT,ALU,2014,98.84099999991373
Globe,ALUPLANT,ALU,2015,102.22620000007858
Globe,ALUPLANT,ALU,2016,105.61149999995112
Globe,ALUPLANT,ALU,2017,108.99679999997164
Globe,ALUPLANT,ALU,2018,112.38199999997343
Globe,ALUPLANT,ALU,2019,115.76729999997875
Globe,ALUPLANT,ALU,2020,119.15249999995403
Globe,ALUPLANT,ALU,2021,122.53780000000492
Globe,ALUPLANT,ALU,2022,125.92300000002925
Globe,ALUPLANT,ALU,2023,129.30819999998772
Globe,ALUPLANT,ALU,2024,132.693500000059
Globe,ALUPLANT,ALU,2025,136.07879999989663
Globe,ALUPLANT,ALU,2026,139.46400000000645
Globe,ALUPLANT,ALU,2027,142.8493000000911
Globe,ALUPLANT,ALU,2028,146.23450000003783
Globe,ALUPLANT,ALU,2029,149.61980000008765
Globe,ALUPLANT,ALU,2030,153.0050000000668
Globe,ALUPLANT,ALU,2031,156.3903000000211
Globe,ALUPLANT,ALU,2032,159.77550000004658
Globe,ALUPLANT,ALU,2033,163.16079999989188
Globe,ALUPLANT,ALU,2034,166.54600000008713
Globe,ALUPLANT,ALU,2035,169.9313000000158
Globe,ALUPLANT,ALU,2036,173.31649999988124
Globe,ALUPLANT,ALU,2037,176.70179999997154
Globe,ALUPLANT,ALU,2038,180.08700000007738
Globe,ALUPLANT,ALU,2039,183.472300000054
Globe,ALUPLANT,ALU,2040,186.85750000008002
Globe,ALUPLANT,ALU,2041,190.24280000010359
Globe,ALUPLANT,ALU,2042,193.6280000000319
Globe,ALUPLANT,ALU,2043,197.0132999999566
Globe,ALUPLANT,ALU,2044,200.39850000000575
Globe,ALUPLANT,ALU,2045,203.78379999992583
Globe,ALUPLANT,ALU,2046,207.16899999991944
Globe,ALUPLANT,ALU,2047,210.55429999988735
Globe,ALUPLANT,ALU,2048,213.93949999992935
Globe,ALUPLANT,ALU,2049,217.32480000003073
Globe,ALUPLANT,ALU,2050,220.7100000000696
Globe,ALUPLANT,ALU,2051,220.7100000000696
Globe,ALUPLANT,ALU,2052,220.7100000000696
Globe,ALUPLANT,ALU,2053,220.7100000000696
Globe,ALUPLANT,ALU,2054,220.7100000000696
Globe,ALUPLANT,ALU,2055,220.7100000000696
Globe,ALUPLANT,ALU,2056,220.7100000000696
Globe,ALUPLANT,ALU,2057,220.7100000000696
Globe,ALUPLANT,ALU,2058,220.7100000000696
Globe,ALUPLANT,ALU,2059,220.7100000000696
Globe,ALUPLANT,ALU,2060,220.7100000000696
Globe,ALUPLANT,ALU,2061,220.7100000000696
Globe,ALUPLANT,ALU,2062,220.7100000000696
Globe,ALUPLANT,ALU,2063,220.7100000000696
Globe,ALUPLANT,ALU,2064,220.7100000000696
Globe,ALUPLANT,ALU,2065,220.7100000000696
Globe,ALUPLANT,ALU,2066,220.7100000000696
Globe,ALUPLANT,ALU,2067,220.7100000000696
Globe,ALUPLANT,ALU,2068,220.7100000000696
Globe,ALUPLANT,ALU,2069,220.7100000000696
Globe,ALUPLANT,ALU,2070,220.7100000000696
Globe,C1BFRDF00,C1_F_RD,2010,0.123958820600096
Globe,C1BFRDF00,C1_F_RD,2011,0.5836
Globe,C1BFRDF00,C1_F_RD,2012,0.6066999999999999
Globe,C1BFRDF00,C1_F_RD,2013,0.5668000000000162
Globe,C1BFRDF00,C1_F_RD,2014,0.5287999999997927
Globe,C1BFRDF00,C1_F_RD,2015,0.49269999999986896
Globe,C1BFRDF00,C1_F_RD,2016,0.4548999999999401
Globe,C1BFRDF00,C1_F_RD,2017,0.4197999999999518
Globe,C1BFRDF00,C1_F_RD,2018,0.38710000000031963
Globe,C1BFRDF00,C1_F_RD,2019,0.3568000000000387
Globe,C1BFRDF00,C1_F_RD,2020,0.3287000000002079
Globe,C1BFRDF00,C1_F_RD,2022,0.5196438751210001
Globe,C1BFRDF00,C1_F_RD,2023,0.001614203546957346
Globe,C1BFRDF00,C1_F_RD,2024,0.00624685785884201
Globe,C1BFRDF00,C1_F_RD,2025,0.2874601911259289
Globe,C1BFRDF00,C1_F_RD,2026,0.14139477640068607
Globe,C1BFRDF00,C1_F_RD,2027,0.013320689791444788
Globe,C1BFRDF00,C1_F_RD,2028,0.03146591107467279
Globe,C1BMBRFH1,C1_F_HEA_R,2010,22.60145408504585
Globe,C1BMBRFH1,C1_F_HEA_R,2011,17.429385276033234
Globe,C1BMBRFH1,C1_F_HEA_R,2012,16.66268926701692
Globe,C1BMBRFH1,C1_F_HEA_R,2013,15.6102468580264
Globe,C1BMBRFH1,C1_F_HEA_R,2014,14.277411649001218
Globe,C1BMBRFH1,C1_F_HEA_R,2015,12.781777168184146
Globe,C1BMBRFH1,C1_F_HEA_R,2016,12.023583105051923
Globe,C1BMBRFH1,C1_F_HEA_R,2017,11.2396482399443
Globe,C1BMBRFH1,C1_F_HEA_R,2018,10.426373931002265
Globe,C1BMBRFH1,C1_F_HEA_R,2019,9.33546769183433
Globe,C1BMBRFH1,C1_F_HEA_R,2020,7.679221059580146
Globe,C1BMBRFH1,C1_F_HEA_R,2021,6.91679329967
Globe,C1BMBRFH1,C1_F_HEA_R,2022,2.8584951489299675
Globe,C1BMBRFH1,C1_F_HEA_R,2023,3.6478694896099992
Globe,C1BMBRFH1,C1_F_HEA_R,2024,2.00169028961
Globe,C1BMBRFH1,C1_F_HEA_R,2025,0.35551108960999994
Globe,C1BMBRFH1,C1_F_HEA_R,2026,0.35551108960999994
Globe,C1BMBRFH1,C1_F_HEA_R,2027,0.35551108960999994
Globe,C1BMBRFH1,C1_F_HEA_R,2028,0.35551108960999994
Globe,C1BMBRFH1,C1_F_HEA_R,2029,0.35551108960999994
Globe,C1BMBRFH1,C1_F_HEA_R,2030,0.35551108960999994
Globe,C1BMBRFH1,C1_F_HEA_R,2031,0.32586146473652594
Globe,C1BMBRFH1,C1_F_HEA_R,2032,0.11069119989677488
Globe,C1BMBRFH1,C1_F_HEA_R,2036,0.023434589941
Globe,C1BMBRFH1,C1_F_HEA_R,2037,0.023434589941
Globe,C1BMBRFN1,C1_F_HEA_R,2010,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2011,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2012,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2013,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2014,2.20752
Globe,C1BMBRFN1,C1_F_HEA_R,2015,3.3112800000000004
Globe,C1BMBRFN1,C1_F_HEA_R,2016,4.572719999999999
Globe,C1BMBRFN1,C1_F_HEA_R,2017,5.83416
Globe,C1BMBRFN1,C1_F_HEA_R,2018,7.095599999999999
Globe,C1BMBRFN1,C1_F_HEA_R,2019,8.6724
Globe,C1BMBRFN1,C1_F_HEA_R,2020,10.2492
Globe,C1BMBRFN1,C1_F_HEA_R,2021,11.825999999999999
Globe,C1BMBRFN1,C1_F_HEA_R,2022,13.402799999999997
Globe,C1BMBRFN1,C1_F_HEA_R,2023,14.979599999999998
Globe,C1BMBRFN1,C1_F_HEA_R,2024,16.5564
Globe,C1BMBRFN1,C1_F_HEA_R,2025,15.925679999999998
Globe,C1BMBRFN1,C1_F_HEA_R,2026,17.502479999999995
Globe,C1BMBRFN1,C1_F_HEA_R,2027,19.079279999999994
Globe,C1BMBRFN1,C1_F_HEA_R,2028,20.0457804374
Globe,C1BMBRFN1,C1_F_HEA_R,2029,20.4964837361
Globe,C1BMBRFN1,C1_F_HEA_R,2030,20.6969490997
Globe,C1BMBRFN1,C1_F_HEA_R,2031,20.666516710899998
Globe,C1BMBRFN1,C1_F_HEA_R,2032,20.864778732999994
Globe,C1BMBRFN1,C1_F_HEA_R,2033,20.9409574058
Globe,C1BMBRFN1,C1_F_HEA_R,2034,20.8945812044
Globe,C1BMBRFN1,C1_F_HEA_R,2035,20.8676865903
Globe,C1BMBRFN1,C1_F_HEA_R,2036,20.7857078821
Globe,C1BMBRFN1,C1_F_HEA_R,2037,20.7442098368
Globe,C1BMBRFN1,C1_F_HEA_R,2038,20.743495803
Globe,C1BMBRFN1,C1_F_HEA_R,2039,20.7071167498965
Globe,C1BMBRFN1,C1_F_HEA_R,2040,20.69025984194994
Globe,C1BMBRFN1,C1_F_HEA_R,2041,20.743495803
Globe,C1BMBRFN1,C1_F_HEA_R,2042,20.675804075899997
Globe,C1BMBRFN1,C1_F_HEA_R,2043,20.7325248681
Globe,C1BMBRFN1,C1_F_HEA_R,2044,20.803581970499998
Globe,C1BMBRFN1,C1_F_HEA_R,2045,20.8174088966
Globe,C1BMBRFN1,C1_F_HEA_R,2046,20.8398296279
Globe,C1BMBRFN1,C1_F_HEA_R,2047,20.8710102361
Globe,C1BMBRFN1,C1_F_HEA_R,2048,20.9184969697172
Globe,C1BMBRFN1,C1_F_HEA_R,2049,20.9691006502972
Globe,C1BMBRFN1,C1_F_HEA_R,2050,21.0301501533
Globe,C1BMBRFN1,C1_F_HEA_R,2051,21.04392229025198
Globe,C1BMBRFN1,C1_F_HEA_R,2052,21.1536269068
Globe,C1BMBRFN1,C1_F_HEA_R,2053,21.1543409406
Globe,C1BMBRFN1,C1_F_HEA_R,2054,21.1543409406
Globe,C1BMBRFN1,C1_F_HEA_R,2055,21.1543409406
Globe,C1BMBRFN1,C1_F_HEA_R,2056,21.1543409406
Globe,C1BMBRFN1,C1_F_HEA_R,2057,21.222032667699995
Globe,C1BMBRFN1,C1_F_HEA_R,2058,21.775611438200002
Globe,C1BMBRFN1,C1_F_HEA_R,2059,22.322960708363418
Globe,C1BMBRFN1,C1_F_HEA_R,2060,22.679794771100003
Globe,C1BMBRFN1,C1_F_HEA_R,2061,22.6441063208
Globe,C1BMBRFN1,C1_F_HEA_R,2062,22.6149144854
Globe,C1BMBRFN1,C1_F_HEA_R,2063,22.57922603518976
Globe,C1BMBRFN1,C1_F_HEA_R,2064,22.54353758490188
Globe,C1BMBRFN1,C1_F_HEA_R,2065,22.50798269194112
Globe,C1BMBRFN1,C1_F_HEA_R,2066,22.47865729921352
Globe,C1BMBRFN1,C1_F_HEA_R,2067,22.442968848899998
Globe,C1BMBRFN1,C1_F_HEA_R,2068,22.4074139559
Globe,C1BMBRFN1,C1_F_HEA_R,2069,22.371725505700002
Globe,C1BMBRFN1,C1_F_HEA_R,2070,22.3361706127
Globe,C1BMCHP00,C1_S_ELC,2011,0.4904478639376115
Globe,C1BMCHP00,C1_S_ELC,2012,0.2962320797309712
Globe,C1BMCHP00,C1_S_ELC,2013,0.7423006752002235
Globe,C1BMCHP00,C1_S_ELC,2014,0.7176395232001507
Globe,C1BMCHP00,C1_S_ELC,2015,0.6954444863999477
Globe,C1BMCHP00,C1_S_ELC,2016,0.6707833343998747
Globe,C1BMCHP00,C1_S_ELC,2017,0.6461221823998018
Globe,C1BMCHP00,C1_S_ELC,2018,0.623927145600057
Globe,C1BMCHP00,C1_S_ELC,2019,0.5992659935999841
Globe,C1BMCHP00,C1_S_ELC,2020,0.821216361600182
Globe,C1BMCHP00,C1_S_ELC,2021,1.0431667296022131
Globe,C1BMCHP00,C1_S_ELC,2022,1.267583212799989
Globe,C1BMCHP00,C1_S_ELC,2023,1.48953358080202
Globe,C1BMCHP00,C1_S_ELC,2024,1.711483948799468
Globe,C1BMCHP00,C1_S_ELC,2025,1.86172830576135
Globe,C1BMCHP00,C1_S_ELC,2026,1.837067153758069
Globe,C1BMCHP00,C1_S_ELC,2027,1.8124060017593708
Globe,C1BMCHP00,C1_S_ELC,2028,1.7877448497606727
Globe,C1BMCHP00,C1_S_ELC,2029,1.7655498129636777
Globe,C1BMCHP00,C1_S_ELC,2030,1.74088866096498
Globe,C1BMCHP00,C1_S_ELC,2031,1.716227508957116
Globe,C1BMCHP00,C1_S_ELC,2032,1.694032472160121
Globe,C1BMCHP00,C1_S_ELC,2033,1.6693713201568399
Globe,C1BMCHP00,C1_S_ELC,2034,1.644710168158142
Globe,C1BMCHP00,C1_S_ELC,2035,1.6200490161594439
Globe,C1BMCHP00,C1_S_ELC,2036,1.597853979357866
Globe,C1BMCHP00,C1_S_ELC,2037,1.573192827359168
Globe,C1BMCHP00,C1_S_ELC,2038,1.54853167536047
Globe,C1BMCHP00,C1_S_ELC,2039,1.526336638558892
Globe,C1BMCHP00,C1_S_ELC,2040,1.501675486560194
Globe,C1BMCHP00,C1_S_ELC,2041,1.47542948805561
Globe,C1BMCHP00,C1_S_ELC,2042,1.49743826282574
Globe,C1BMCHP00,C1_S_ELC,2043,1.475243226024162
Globe,C1BMCHP00,C1_S_ELC,2044,1.4505820740254642
Globe,C1BMCHP00,C1_S_ELC,2045,1.4505820740254642
Globe,C1BMCHP00,C1_S_ELC,2046,1.4505820740254642
Globe,C1BMCHP00,C1_S_ELC,2047,1.4505820740254642
Globe,C1BMCHP00,C1_S_ELC,2048,1.4505820740254642
Globe,C1BMCHP00,C1_S_ELC,2049,1.4505820740254642
Globe,C1BMCHP00,C1_S_ELC,2050,1.4505820740254642
Globe,C1BMCHP00,C1_S_ELC,2051,1.4890122826116998
Globe,C1BMCHP00,C1_S_ELC,2052,1.495717324678212
Globe,C1BMCHP00,C1_S_ELC,2053,1.547970863051906
Globe,C1BMCHP00,C1_S_ELC,2054,1.602804247748688
Globe,C1BMCHP00,C1_S_ELC,2055,1.6652391187024398
Globe,C1BMCHP00,C1_S_ELC,2056,1.6890274609468239
Globe,C1BMCHP00,C1_S_ELC,2057,1.6256441546171259
Globe,C1BMCHP00,C1_S_ELC,2058,1.3790326346118138
Globe,C1BMCHP00,C1_S_ELC,2059,1.132421114615668
Globe,C1BMCHP00,C1_S_ELC,2060,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2061,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2062,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2063,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2064,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2065,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2066,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2067,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2068,0.9599817208536654
Globe,C1BMCHP00,C1_S_ELC,2069,0.9599817208541238
Globe,C1BMCHP00,C1_S_ELC,2070,0.9599817208541238
Globe,C1BMCHP00,C1_S_HEAT,2011,0.899383292888792
Globe,C1BMCHP00,C1_S_HEAT,2012,0.5434081270584936
Globe,C1BMCHP00,C1_S_HEAT,2013,1.3620475089248902
Globe,C1BMCHP00,C1_S_HEAT,2014,1.3171555808815565
Globe,C1BMCHP00,C1_S_HEAT,2015,1.276766532581664
Globe,C1BMCHP00,C1_S_HEAT,2016,1.23189359362537
Globe,C1BMCHP00,C1_S_HEAT,2017,1.186926449068436
Globe,C1BMCHP00,C1_S_HEAT,2018,1.1464661300401047
Globe,C1BMCHP00,C1_S_HEAT,2019,1.101450896236771
Globe,C1BMCHP00,C1_S_HEAT,2020,1.5098884024380943
Globe,C1BMCHP00,C1_S_HEAT,2021,1.91848793241143
Globe,C1BMCHP00,C1_S_HEAT,2022,2.3318460782668597
Globe,C1BMCHP00,C1_S_HEAT,2023,2.740890742033797
Globe,C1BMCHP00,C1_S_HEAT,2024,3.1503285045551808
Globe,C1BMCHP00,C1_S_HEAT,2025,3.4278141565677975
Globe,C1BMCHP00,C1_S_HEAT,2026,3.383326577076235
Globe,C1BMCHP00,C1_S_HEAT,2027,3.338814336441113
Globe,C1BMCHP00,C1_S_HEAT,2028,3.294456209138968
Globe,C1BMCHP00,C1_S_HEAT,2029,3.254437970235947
Globe,C1BMCHP00,C1_S_HEAT,2030,3.2098505130872304
Globe,C1BMCHP00,C1_S_HEAT,2031,3.1643802810151307
Globe,C1BMCHP00,C1_S_HEAT,2032,3.123457072168831
Globe,C1BMCHP00,C1_S_HEAT,2033,3.0779868401051815
Globe,C1BMCHP00,C1_S_HEAT,2034,3.0325166080499826
Globe,C1BMCHP00,C1_S_HEAT,2035,2.9870463759947827
Globe,C1BMCHP00,C1_S_HEAT,2036,2.9461231671400334
Globe,C1BMCHP00,C1_S_HEAT,2037,2.9006529350848345
Globe,C1BMCHP00,C1_S_HEAT,2038,2.8551827030296346
Globe,C1BMCHP00,C1_S_HEAT,2039,2.814259494174885
Globe,C1BMCHP00,C1_S_HEAT,2040,2.768789262119686
Globe,C1BMCHP00,C1_S_HEAT,2041,2.7203968900769335
Globe,C1BMCHP00,C1_S_HEAT,2042,2.7609766689981
Globe,C1BMCHP00,C1_S_HEAT,2043,2.7200534601433497
Globe,C1BMCHP00,C1_S_HEAT,2044,2.674583228088151
Globe,C1BMCHP00,C1_S_HEAT,2045,2.674583228088151
Globe,C1BMCHP00,C1_S_HEAT,2046,2.674583228088151
Globe,C1BMCHP00,C1_S_HEAT,2047,2.674583228088151
Globe,C1BMCHP00,C1_S_HEAT,2048,2.674583228088151
Globe,C1BMCHP00,C1_S_HEAT,2049,2.674583228088151
Globe,C1BMCHP00,C1_S_HEAT,2050,2.674583228088151
Globe,C1BMCHP00,C1_S_HEAT,2051,2.745440846679452
Globe,C1BMCHP00,C1_S_HEAT,2052,2.7578036032416873
Globe,C1BMCHP00,C1_S_HEAT,2053,2.8541486772951044
Globe,C1BMCHP00,C1_S_HEAT,2054,2.955250471999031
Globe,C1BMCHP00,C1_S_HEAT,2055,3.0703678870635587
Globe,C1BMCHP00,C1_S_HEAT,2056,3.114228832493754
Globe,C1BMCHP00,C1_S_HEAT,2057,2.997362692283057
Globe,C1BMCHP00,C1_S_HEAT,2058,2.5426603716972624
Globe,C1BMCHP00,C1_S_HEAT,2059,2.0879580511283686
Globe,C1BMCHP00,C1_S_HEAT,2060,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2061,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2062,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2063,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2064,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2065,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2066,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2067,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2068,1.7700142969099886
Globe,C1BMCHP00,C1_S_HEAT,2069,1.7700142969108335
Globe,C1BMCHP00,C1_S_HEAT,2070,1.7700142969108335
Globe,C1BMHTF03,C1_S_HEAT,2011,0.3143696228422583
Globe,C1BMHTF03,C1_S_HEAT,2012,1.9353438452522382
Globe,C1BMHTF03,C1_S_HEAT,2013,2.508400181656228
Globe,C1BMHTF03,C1_S_HEAT,2014,4.800694511836174
Globe,C1BMHTF03,C1_S_HEAT,2015,5.729492015999814
Globe,C1BMHTF03,C1_S_HEAT,2016,5.347118016000958
Globe,C1BMHTF03,C1_S_HEAT,2017,4.964744015997759
Globe,C1BMHTF03,C1_S_HEAT,2018,4.582370016000378
Globe,C1BMHTF03,C1_S_HEAT,2019,4.199996016000288
Globe,C1BMHTF03,C1_S_HEAT,2020,3.820681008000132
Globe,C1BMHTF03,C1_S_HEAT,2021,3.438307008000042
Globe,C1BMHTF03,C1_S_HEAT,2022,3.055933007999952
Globe,C1BMHTF03,C1_S_HEAT,2023,2.673559007999862
Globe,C1BMHTF03,C1_S_HEAT,2024,2.291185007999772
Globe,C1BMHTF03,C1_S_HEAT,2025,1.9088110079996818
Globe,C1BMHTF03,C1_S_HEAT,2026,1.526437007999592
Globe,C1BMHTF03,C1_S_HEAT,2027,1.14712200000002
Globe,C1BMHTF03,C1_S_HEAT,2028,0.7647480000000131
Globe,C1BMHTF03,C1_S_HEAT,2029,0.38237400000000654
Globe,C1BMLP000,C1_S_BIOL,2010,0.336325072052549
Globe,C1BMLP000,C1_S_BIOL,2011,1.5715478435998997
Globe,C1BMLP000,C1_S_BIOL,2012,1.6214069633989499
Globe,C1BMLP000,C1_S_BIOL,2013,1.503240320399469
Globe,C1BMLP000,C1_S_BIOL,2014,1.3916979551994715
Globe,C1BMLP000,C1_S_BIOL,2015,1.2866638784993867
Globe,C1BMLP000,C1_S_BIOL,2016,1.1786941193990428
Globe,C1BMLP000,C1_S_BIOL,2017,1.0792037885989352
Globe,C1BMLP000,C1_S_BIOL,2018,0.9872629368005144
Globe,C1BMLP000,C1_S_BIOL,2019,0.902725051199627
Globe,C1BMLP000,C1_S_BIOL,2020,0.8249416769996274
Globe,C1BMLP000,C1_S_BIOL,2022,1.2830069633989498
Globe,C1BMLP000,C1_S_BIOL,2023,0.003952640499902426
Globe,C1BMLP000,C1_S_BIOL,2024,0.01516933239465573
Globe,C1BMLP000,C1_S_BIOL,2025,0.6921940791248128
Globe,C1BMLP000,C1_S_BIOL,2026,0.3375964304513619
Globe,C1BMLP000,C1_S_BIOL,2027,0.03153362936053584
Globe,C1BMLP000,C1_S_BIOL,2028,0.07384791308753039
Globe,C1BMSCP00,C1_S_ELC,2010,0.12586674447192
Globe,C1BMSCP00,C1_S_ELC,2011,0.12094845298391999
Globe,C1BMSCP00,C1_S_ELC,2012,0.11625372019992
Globe,C1BMSCP00,C1_S_ELC,2013,0.11155898741592
Globe,C1BMSCP00,C1_S_ELC,2014,0.10664069592792
Globe,C1BMSCP00,C1_S_ELC,2015,0.10194596314392
Globe,C1BMSCP00,C1_S_ELC,2016,0.09725123035991999
Globe,C1BMSCP00,C1_S_ELC,2017,0.09233293887192001
Globe,C1BMSCP00,C1_S_ELC,2018,0.08763820608792
Globe,C1BMSCP00,C1_S_ELC,2019,0.0829434733041702
Globe,C1BMSCP00,C1_S_ELC,2020,0.07824874052017021
Globe,C1BMSCP00,C1_S_ELC,2021,0.8177136402870782
Globe,C1BMSCP00,C1_S_ELC,2022,0.0686357162481702
Globe,C1BMSCP00,C1_S_ELC,2023,0.7130109666870508
Globe,C1BMSCP00,C1_S_ELC,2024,0.6581667090870365
Globe,C1BMSCP00,C1_S_ELC,2025,0.6058153722867936
Globe,C1BMSCP00,C1_S_ELC,2026,0.5534640354870093
Globe,C1BMSCP00,C1_S_ELC,2027,0.4288104741701147
Globe,C1BMSCP00,C1_S_ELC,2028,0.0400202021361702
Globe,C1BMSCP00,C1_S_ELC,2029,0.0353254693521702
Globe,C1BMSCP00,C1_S_ELC,2030,0.0306307365681702
Globe,C1BMSCP00,C1_S_ELC,2031,0.0257124450801702
Globe,C1BMSCP00,C1_S_ELC,2032,0.0210177122961702
Globe,C1BMSCP00,C1_S_ELC,2033,0.0163229795121702
Globe,C1BMSCP00,C1_S_ELC,2034,0.0114046880241702
Globe,C1CO00I00,C1_P_HCO,2010,139.2476
Globe,C1CO00I00,C1_P_HCO,2011,140.35119999981808
Globe,C1CO00I00,C1_P_HCO,2012,141.4548000002097
Globe,C1CO00I00,C1_P_HCO,2013,142.55829999994197
Globe,C1CO00I00,C1_P_HCO,2014,143.6618999998177
Globe,C1CO00I00,C1_P_HCO,2015,144.7655000001517
Globe,C1CO00I00,C1_P_HCO,2016,145.86899999970208
Globe,C1CO00I00,C1_P_HCO,2017,146.9725999996207
Globe,C1CO00I00,C1_P_HCO,2018,148.07620000013122
Globe,C1CO00I00,C1_P_HCO,2019,149.17969999962799
Globe,C1CO00I00,C1_P_HCO,2020,150.0000000002612
Globe,C1CO00I00,C1_P_HCO,2021,146.2780264571698
Globe,C1CO00I00,C1_P_HCO,2022,147.24551830963537
Globe,C1CO00I00,C1_P_HCO,2023,152.9507995580876
Globe,C1CO00I00,C1_P_HCO,2024,158.3202700301425
Globe,C1CO00I00,C1_P_HCO,2025,165.85248287753652
Globe,C1CO00I00,C1_P_HCO,2026,165.1317400852993
Globe,C1CO00I00,C1_P_HCO,2027,171.35495814984588
Globe,C1CO00I00,C1_P_HCO,2028,179.56348776037765
Globe,C1CO00I00,C1_P_HCO,2029,187.83156464602467
Globe,C1CO00I00,C1_P_HCO,2030,192.044088994721
Globe,C1CO00I00,C1_P_HCO,2031,197.29845794097022
Globe,C1CO00I00,C1_P_HCO,2032,201.9763072774731
Globe,C1CO00I00,C1_P_HCO,2033,206.65140074350387
Globe,C1CO00I00,C1_P_HCO,2034,211.2003007857338
Globe,C1CO00I00,C1_P_HCO,2035,216.04541493769258
Globe,C1CO00I00,C1_P_HCO,2036,221.1487598584145
Globe,C1CO00I00,C1_P_HCO,2037,226.258325239042
Globe,C1CO00I00,C1_P_HCO,2038,231.38228054613984
Globe,C1CO00I00,C1_P_HCO,2039,236.504629380022
Globe,C1CO00I00,C1_P_HCO,2040,241.64203653859678
Globe,C1CO00I00,C1_P_HCO,2041,246.26179675612903
Globe,C1CO00I00,C1_P_HCO,2042,250.124132336685
Globe,C1CO00I00,C1_P_HCO,2043,249.77876796308288
Globe,C1CO00I00,C1_P_HCO,2044,255.76669608678486
Globe,C1CO00I00,C1_P_HCO,2045,262.5637884331004
Globe,C1CO00I00,C1_P_HCO,2046,268.7026628699174
Globe,C1CO00I00,C1_P_HCO,2047,273.492618614766
Globe,C1CO00I00,C1_P_HCO,2048,277.8588611946799
Globe,C1CO00I00,C1_P_HCO,2049,282.2278035496609
Globe,C1CO00I00,C1_P_HCO,2050,283.5583691672366
Globe,C1CO00I00,C1_P_HCO,2051,285.06372618841687
Globe,C1CO00I00,C1_P_HCO,2052,284.69941493990035
Globe,C1CO00I00,C1_P_HCO,2053,281.85393972112087
Globe,C1CO00I00,C1_P_HCO,2054,277.46439444220516
Globe,C1CO00I00,C1_P_HCO,2055,274.66103821270093
Globe,C1CO00I00,C1_P_HCO,2056,273.31838061842234
Globe,C1CO00I00,C1_P_HCO,2057,270.478395937677
Globe,C1CO00I00,C1_P_HCO,2058,266.691432176055
Globe,C1CO00I00,C1_P_HCO,2059,261.59260631181246
Globe,C1CO00I00,C1_P_HCO,2060,239.85
Globe,C1CO00I00,C1_P_HCO,2061,239.19999999999996
Globe,C1CO00I00,C1_P_HCO,2062,238.55
Globe,C1CO00I00,C1_P_HCO,2063,237.89999999999998
Globe,C1CO00I00,C1_P_HCO,2064,237.1686286522078
Globe,C1CO00I00,C1_P_HCO,2065,236.0474390565182
Globe,C1CO00I00,C1_P_HCO,2066,235.10826288717416
Globe,C1CO00I00,C1_P_HCO,2067,233.98044727040502
Globe,C1CO00I00,C1_P_HCO,2068,233.28536400036919
Globe,C1CO00I00,C1_P_HCO,2069,232.6410908980584
Globe,C1CO00I00,C1_P_HCO,2070,233.9951504216068
Globe,C1COBRFH1,C1_F_HEA_R,2010,5.8877711999999995
Globe,C1COBRFH1,C1_F_HEA_R,2011,6.209438400000001
Globe,C1COBRFH1,C1_F_HEA_R,2012,6.5342592
Globe,C1COBRFH1,C1_F_HEA_R,2013,6.855926400000001
Globe,C1COBRFH1,C1_F_HEA_R,2014,7.1775936
Globe,C1COBRFH1,C1_F_HEA_R,2015,8.1299808
Globe,C1COBRFH1,C1_F_HEA_R,2016,9.082367999999999
Globe,C1COBRFH1,C1_F_HEA_R,2017,10.0347552
Globe,C1COBRFH1,C1_F_HEA_R,2018,10.990295999999999
Globe,C1COBRFH1,C1_F_HEA_R,2019,11.942683199999998
Globe,C1COBRFH1,C1_F_HEA_R,2020,13.525790400000002
Globe,C1COBRFH1,C1_F_HEA_R,2021,15.108897599999999
Globe,C1COBRFH1,C1_F_HEA_R,2022,15.218804256478577
Globe,C1COBRFH1,C1_F_HEA_R,2023,18.2782656
Globe,C1COBRFH1,C1_F_HEA_R,2024,19.8613728
Globe,C1COBRFH1,C1_F_HEA_R,2025,20.18304
